hhid,intervention_level,predicted_intervention_level,risk_score,yield,land_size,household_size,used_fertilizer,household_max_education,has_extension_access,shock_level,asset_score,transport_cost,received_credit,zone
109055,0,0,0.0,0.2066158391702308,0.0,2,0,26.0,0,2.0,18.0,0.0,0.0,4
109058,1,1,0.5,0.0122737035900583,4046.86,4,0,42.0,0,2.0,19.0,0.0,0.0,4
109061,0,0,0.0,2.6212319790301444,0.0,5,0,42.0,0,2.0,11.0,0.0,0.0,4
109062,0,0,0.0,0.09233276002534625,0.0,1,0,34.0,0,2.0,13.0,0.0,0.0,4
109068,0,0,0.0,0.13890818169190167,0.0,6,0,26.0,0,2.0,13.0,0.0,0.0,4
109074,0,0,0.0,0.5212398819579245,1350.0,7,0,32.0,0,2.0,28.0,0.0,0.0,4
109076,0,0,0.0,0.12908581983674408,600.0,7,0,26.0,0,2.0,7.0,0.0,0.0,4
109078,1,1,0.5,1.968496412288275,5046.860000000001,2,0,23.0,0,1.0,5.0,0.0,0.0,4
109080,0,0,0.0,0.778649413425118,1200.0,3,0,26.0,0,2.0,17.0,0.0,0.0,4
109082,1,1,0.5,0.16290086382422098,0.0,4,0,26.0,0,2.0,7.0,500.0,0.0,4
109083,0,0,0.0,0.06955390576495239,4046.86,6,0,26.0,0,2.0,9.0,0.0,0.0,4
109085,1,1,0.5,0.0231535077564251,4046.86,4,0,26.0,0,2.0,11.0,0.0,0.0,4
109087,0,0,0.0,0.34059945504087197,0.0,4,0,34.0,0,2.0,9.0,0.0,0.0,4
109088,1,1,0.5,0.01304376182090915,0.0,6,0,34.0,0,2.0,13.0,0.0,0.0,4
109091,1,1,0.5,0.022209718973022593,0.0,4,0,26.0,0,0.0,10.0,0.0,0.0,4
109092,1,1,0.5,0.01822644535711682,0.0,4,0,41.0,0,2.0,17.0,0.0,0.0,4
109093,1,2,1.0,0.022807246187931708,0.0,2,0,23.0,0,2.0,8.0,0.0,0.0,4
109095,0,0,0.0,0.2010589102607064,4046.86,6,0,26.0,1,2.0,38.0,0.0,0.0,4
109117,1,1,0.5,0.01005397684785974,4046.86,3,0,23.0,0,2.0,35.0,0.0,0.0,4
109122,0,0,0.0,0.11473894105983135,40468.6,7,0,43.0,0,2.0,35.0,0.0,0.0,4
109133,1,1,0.5,0.021854404063193368,0.0,7,0,31.0,0,2.0,22.0,0.0,0.0,4
109156,0,0,0.0,0.4356645102587662,0.0,7,0,26.0,0,2.0,14.0,0.0,0.0,4
109169,1,1,0.5,0.007344516583918446,0.0,7,0,34.0,1,2.0,18.0,0.0,0.0,4
109173,0,0,0.0,0.08271754714900187,0.0,4,0,26.0,0,2.0,30.0,1500.0,0.0,4
110021,0,0,0.0,0.7369293319886594,0.0,6,0,25.0,0,2.0,9.0,0.0,0.0,3
110022,1,0,0.0,0.34154863701701926,4046.86,7,0,26.0,0,0.0,12.0,0.0,0.0,3
110024,0,0,0.0,0.7290971990544242,3800.0,4,0,15.0,0,2.0,12.0,0.0,0.0,3
110025,1,1,0.5,0.040941414683972104,12140.58,8,0,26.0,0,0.0,17.0,0.0,0.0,3
110026,2,2,1.0,0.021934946272800626,5350.0,4,0,23.0,0,2.0,6.0,0.0,0.0,3
110027,0,0,0.0,0.1699731769260789,8093.72,8,0,23.0,0,2.0,13.0,0.0,0.0,3
110028,1,0,0.0,0.14881392743031413,1300.0,8,1,24.0,0,2.0,8.0,0.0,0.0,3
110029,1,0,0.0,0.25390280740943383,0.0,9,0,26.0,0,2.0,12.0,0.0,0.0,3
110081,0,0,0.0,0.6294883487959662,4600.0,6,1,21.0,0,2.0,4.0,1000.0,0.0,3
110082,0,0,0.0,0.7093759574737067,3000.0,6,0,23.0,0,2.0,5.0,0.0,0.0,3
110083,1,1,0.5,0.15191990206409803,8093.72,3,0,23.0,0,2.0,5.0,1400.0,0.0,3
110084,0,0,0.0,0.47486722078603627,0.0,4,1,15.0,0,2.0,16.0,2300.0,0.0,3
110085,0,0,0.0,0.4601332597674427,13100.0,20,1,16.0,0,2.0,18.0,0.0,0.0,3
110086,1,1,0.5,0.19395064363089978,16187.44,15,1,16.0,0,2.0,6.0,1400.0,0.0,3
110087,1,1,0.5,0.667504977114124,0.0,7,1,16.0,0,2.0,13.0,0.0,0.0,3
110088,1,1,0.5,0.5408751792913855,1100.0,3,1,26.0,0,1.0,5.0,1400.0,0.0,3
110089,0,0,0.0,1.0411529955749215,1600.0,6,1,16.0,0,2.0,6.0,5000.0,0.0,3
110090,1,1,0.5,0.037223788567652336,32140.58,4,0,15.0,0,2.0,18.0,0.0,0.0,3
110111,0,0,0.0,1.3472474342508705,2100.0,2,0,15.0,0,2.0,8.0,0.0,0.0,3
110112,0,1,0.5,0.21636591804059024,0.0,4,1,26.0,0,2.0,7.0,400.0,0.0,3
110113,0,0,0.0,0.9778598389818922,1400.0,7,1,26.0,0,2.0,20.0,800.0,0.0,3
110114,1,1,0.5,0.016456967040950267,0.0,2,0,0.0,0,2.0,4.0,0.0,0.0,3
110116,0,0,0.0,0.9811239294154387,2200.0,2,0,26.0,0,1.0,9.0,0.0,0.0,3
110117,0,0,0.0,0.12889094878704532,0.0,11,1,34.0,0,2.0,35.0,0.0,0.0,3
110119,0,0,0.0,0.47565233494335557,0.0,4,0,14.0,0,2.0,9.0,0.0,0.0,3
110120,1,1,0.5,0.020855894615751523,8093.72,7,0,23.0,0,2.0,32.0,0.0,0.0,3
110121,0,0,0.0,2.8893952071731692,0.0,2,0,26.0,0,1.0,8.0,0.0,0.0,3
110122,0,0,0.0,0.8426433377443324,0.0,6,0,26.0,0,2.0,11.0,0.0,0.0,3
110123,0,0,0.0,0.34654571744910767,16187.44,9,0,26.0,0,2.0,12.0,0.0,0.0,3
110124,0,0,0.0,1.2257310079464103,8093.72,7,0,26.0,0,2.0,19.0,0.0,0.0,3
110126,0,0,0.0,0.17583748629458282,2700.0,6,0,24.0,0,2.0,18.0,0.0,0.0,3
110127,0,0,0.0,0.30239131292253874,16187.44,3,0,26.0,0,1.0,17.0,0.0,0.0,3
110128,0,0,0.0,0.16858544370788484,20000.0,4,0,41.0,0,2.0,14.0,0.0,0.0,3
110129,0,0,0.0,0.18026374703218853,5500.0,5,0,26.0,0,2.0,28.0,0.0,0.0,3
110130,0,0,0.0,0.21356880411468962,0.0,5,0,26.0,0,1.0,16.0,0.0,0.0,3
110131,0,0,0.0,0.20057282114791786,2600.0,2,1,1.0,0,0.0,2.0,0.0,0.0,3
110132,0,0,0.0,1.0552724075541497,60000.0,3,1,26.0,0,2.0,15.0,0.0,0.0,3
110133,0,0,0.0,0.3261401315431864,8093.72,3,1,26.0,0,2.0,8.0,1200.0,0.0,3
110134,0,0,0.0,4.516940994050197,1500.0,4,1,16.0,0,2.0,2.0,5000.0,0.0,3
110135,1,1,0.5,0.1699146431517571,20234.300000000003,5,1,25.0,0,2.0,22.0,800.0,0.0,3
110136,1,1,0.5,0.16385710194275285,0.0,4,1,26.0,0,2.0,5.0,400.0,0.0,3
110137,1,1,0.5,0.13313695007334295,2450.0,4,1,15.0,0,2.0,3.0,0.0,0.0,3
110138,0,0,0.0,0.16868768227731457,8093.72,12,1,42.0,1,2.0,21.0,0.0,0.0,3
110139,0,0,0.0,0.18353446470068,34046.86,7,1,26.0,0,2.0,12.0,3000.0,0.0,3
110140,0,0,0.0,1.1565948607969745,7850.0,6,1,26.0,0,2.0,12.0,0.0,0.0,3
119001,0,0,0.0,0.45955085739823304,3900.0,5,0,16.0,0,2.0,3.0,0.0,0.0,3
119002,0,0,0.0,1.4759902327168801,800.0,6,0,26.0,0,2.0,4.0,0.0,0.0,3
119003,0,1,0.5,0.05958163948083327,0.0,5,0,23.0,0,2.0,1.0,0.0,0.0,3
119005,1,1,0.5,0.08103177875632839,14046.86,7,0,16.0,0,2.0,12.0,0.0,0.0,3
119006,0,0,0.0,0.44519151264284984,14046.86,4,1,24.0,0,2.0,10.0,0.0,0.0,3
119010,1,1,0.5,0.03797799054849635,16187.44,4,0,26.0,0,2.0,17.0,0.0,0.0,3
119011,0,1,0.5,0.32708014422700604,2000.0,5,0,25.0,0,2.0,1.0,0.0,0.0,3
119012,0,0,0.0,0.6689298003699184,0.0,6,0,26.0,0,2.0,8.0,0.0,0.0,3
119013,0,0,0.0,0.4271976584891342,0.0,12,0,26.0,0,0.0,18.0,0.0,0.0,3
119014,0,1,0.5,0.191304585603836,0.0,7,0,21.0,0,2.0,6.0,0.0,0.0,3
119015,0,0,0.0,0.6946324505191108,0.0,8,0,42.0,1,2.0,22.0,0.0,0.0,3
119016,0,0,0.0,0.27996564779233546,1700.0,8,0,25.0,0,0.0,3.0,0.0,0.0,3
119017,0,0,0.0,0.07096261519281724,2950.0,6,0,16.0,0,2.0,5.0,0.0,0.0,3
119019,0,0,0.0,0.29441866196415223,12140.58,6,0,25.0,0,2.0,9.0,0.0,0.0,3
119020,1,1,0.5,1.4845176818033705,0.0,1,0,14.0,0,2.0,3.0,0.0,0.0,3
119021,0,0,0.0,3.166658790492238,1150.0,3,0,11.0,0,2.0,4.0,0.0,0.0,3
119022,1,0,0.0,0.13825427332632648,8093.72,7,0,24.0,0,2.0,8.0,0.0,0.0,3
119023,1,1,0.5,0.037071631857643866,6650.0,11,0,26.0,0,2.0,8.0,0.0,0.0,3
119025,0,0,0.0,0.08440946290816505,4046.86,6,0,23.0,0,2.0,9.0,0.0,0.0,3
119026,0,0,0.0,0.21785386893200023,1850.0,7,0,26.0,0,2.0,16.0,0.0,0.0,3
119027,0,0,0.0,0.49123710104221796,0.0,4,0,23.0,0,2.0,9.0,600.0,0.0,3
119028,1,1,0.5,0.32831600974101305,400.0,6,0,16.0,0,1.0,10.0,0.0,0.0,3
119030,0,0,0.0,0.6420397732682058,0.0,7,0,23.0,0,2.0,15.0,0.0,0.0,3
119031,0,0,0.0,0.1542998369407606,12140.58,4,0,26.0,0,1.0,12.0,0.0,0.0,3
119032,0,0,0.0,0.22747372270463195,4046.86,5,0,16.0,0,0.0,9.0,0.0,0.0,3
119033,0,0,0.0,0.19323671497584538,4046.86,3,0,15.0,0,2.0,5.0,0.0,0.0,3
119034,0,0,0.0,0.2983366879026438,2850.0,4,1,16.0,0,2.0,11.0,0.0,0.0,3
119035,0,1,0.5,0.054571314529704575,0.0,2,0,23.0,0,2.0,18.0,0.0,0.0,3
119037,0,0,0.0,0.5073215436648608,16187.44,3,0,13.0,0,2.0,11.0,0.0,0.0,3
119038,0,0,0.0,0.19068703676471632,4046.86,4,0,26.0,0,2.0,14.0,0.0,0.0,3
119040,0,1,0.5,0.9963676233625025,0.0,2,0,15.0,0,2.0,6.0,0.0,0.0,3
119041,0,0,0.0,0.5280675669517347,0.0,4,0,22.0,0,2.0,8.0,800.0,0.0,3
119043,2,2,1.0,0.02437108591590243,250.0,4,0,14.0,0,2.0,0.0,0.0,0.0,3
119044,1,2,1.0,0.04763789273338633,1800.0,2,0,25.0,0,2.0,9.0,0.0,0.0,3
119045,0,0,0.0,0.41302417532705765,1200.0,9,0,25.0,0,2.0,14.0,0.0,0.0,3
119046,0,0,0.0,0.7590031041348078,3500.0,3,0,34.0,0,2.0,22.0,0.0,0.0,3
119047,0,0,0.0,0.1766352975606393,0.0,5,0,26.0,0,2.0,10.0,0.0,0.0,3
119048,0,0,0.0,0.15220066440335192,12140.58,1,0,13.0,0,2.0,5.0,0.0,0.0,3
119049,0,0,0.0,0.960677049187218,0.0,8,0,42.0,0,2.0,26.0,0.0,0.0,3
119050,0,0,0.0,0.5397597690922772,22140.58,6,0,26.0,0,2.0,21.0,0.0,0.0,3
119052,0,0,0.0,0.2732047452326214,2510.0,7,0,26.0,0,2.0,8.0,0.0,0.0,3
119053,0,1,0.5,0.22590306032917865,0.0,8,0,42.0,0,2.0,12.0,0.0,0.0,3
119054,0,0,0.0,0.4054993449123872,9600.0,5,0,25.0,0,2.0,12.0,0.0,0.0,3
119057,0,0,0.0,0.7896829130259886,3300.0,3,0,12.0,0,2.0,7.0,0.0,0.0,3
119058,0,0,0.0,1.5218889261785968,550.0,6,0,26.0,0,2.0,12.0,0.0,0.0,3
120005,1,0,0.0,0.21396751089967558,0.0,5,0,26.0,0,2.0,27.0,0.0,0.0,4
120043,0,0,0.0,0.41806367732722727,0.0,9,0,25.0,0,2.0,8.0,0.0,0.0,4
120044,1,1,0.5,0.2616217736831001,4046.86,5,0,23.0,0,0.0,2.0,0.0,0.0,4
120045,1,0,0.0,2.172779419433339,9093.720000000001,5,0,26.0,0,2.0,14.0,1200.0,0.0,4
120046,1,1,0.5,0.20693347380076413,0.0,11,0,26.0,0,1.0,17.0,0.0,0.0,4
120047,1,0,0.0,0.3456141563558443,12140.58,4,0,26.0,0,2.0,16.0,0.0,0.0,4
120048,0,0,0.0,0.20388061721721176,8093.72,2,0,21.0,0,2.0,16.0,0.0,0.0,4
120049,0,0,0.0,0.1287616589429225,16187.44,3,0,23.0,0,1.0,15.0,0.0,0.0,4
120050,0,0,0.0,0.4590899816364007,28328.02,4,0,23.0,0,1.0,17.0,0.0,0.0,4
120052,0,0,0.0,2.4431948928342804,24281.16,3,0,16.0,0,2.0,11.0,1500.0,0.0,4
120053,1,1,0.5,0.16608352894282297,8093.72,2,0,0.0,0,2.0,9.0,0.0,0.0,4
120054,1,1,0.5,2.701729106628242,0.0,15,0,26.0,0,2.0,16.0,1500.0,0.0,4
120055,1,0,0.0,0.34715066973131486,16187.44,6,0,21.0,0,2.0,9.0,0.0,0.0,4
120056,1,0,0.0,0.8387502621094569,0.0,9,0,41.0,0,2.0,13.0,1500.0,0.0,4
120057,0,0,0.0,3.234734776922462,32374.88,4,0,24.0,0,0.0,9.0,1500.0,0.0,4
120058,1,1,0.5,0.8276342727708325,0.0,1,1,26.0,0,2.0,2.0,2000.0,0.0,4
120059,0,0,0.0,0.25995099983002595,60000.0,5,0,41.0,0,2.0,27.0,1500.0,0.0,4
120091,0,0,0.0,0.9080607423158449,0.0,2,0,16.0,0,2.0,11.0,0.0,0.0,4
120093,0,0,0.0,0.23105360443622922,8093.72,2,0,22.0,0,2.0,16.0,0.0,0.0,4
129001,0,0,0.0,0.8344879707771761,8093.72,11,0,42.0,0,0.0,23.0,0.0,0.0,4
129002,2,2,1.0,0.04945202187536188,0.0,3,0,14.0,0,2.0,16.0,1200.0,0.0,4
129003,1,1,0.5,0.009584052137243625,20234.3,6,0,26.0,0,2.0,18.0,0.0,0.0,4
129005,0,0,0.0,0.07541658368186949,4046.86,7,0,26.0,0,0.0,10.0,0.0,0.0,4
129006,1,0,0.0,0.34011482775836244,0.0,4,0,41.0,0,0.0,16.0,700.0,0.0,4
129007,1,1,0.5,2.8854766400035547,24281.16,5,0,42.0,1,2.0,10.0,500.0,0.0,4
129010,1,0,0.0,0.31007751937984496,0.0,10,0,26.0,0,0.0,12.0,0.0,0.0,4
129025,1,0,0.0,0.6921088051071947,12140.58,9,0,26.0,0,2.0,17.0,700.0,0.0,4
129026,1,1,0.5,0.5208856633328772,16187.44,2,0,26.0,1,2.0,5.0,0.0,0.0,4
129027,1,0,0.0,0.48015678588926997,0.0,4,0,26.0,0,0.0,21.0,0.0,0.0,4
129028,2,1,0.5,0.03395602775849694,8093.72,6,0,26.0,0,0.0,18.0,0.0,0.0,4
129029,2,1,0.5,0.027837152656956802,17187.440000000002,3,0,41.0,0,2.0,26.0,0.0,0.0,4
129031,1,0,0.0,0.08661028648922407,5046.860000000001,4,0,25.0,0,2.0,18.0,1000.0,0.0,4
129032,0,0,0.0,0.34881812212738017,0.0,7,0,26.0,0,0.0,30.0,0.0,0.0,4
129038,1,1,0.5,0.7960268921283424,25281.16,9,0,26.0,1,2.0,17.0,0.0,0.0,4
129039,0,0,0.0,0.13297872340425532,20234.3,5,0,26.0,0,2.0,13.0,0.0,0.0,4
129040,0,0,0.0,2.4140526127540842,0.0,8,1,26.0,0,0.0,23.0,2000.0,0.0,4
129041,1,1,0.5,0.13982880287802363,16187.44,14,0,26.0,0,1.0,17.0,0.0,0.0,4
129042,1,1,0.5,2.314307291286024,20234.3,3,0,23.0,0,2.0,7.0,0.0,0.0,4
129044,0,0,0.0,0.6568082870439873,20234.3,8,0,26.0,0,2.0,21.0,1000.0,0.0,4
129046,1,0,0.0,0.2569564064724068,41468.6,6,0,26.0,0,2.0,29.0,0.0,0.0,4
129047,1,0,0.0,0.2521939166737667,12140.58,4,0,33.0,0,1.0,7.0,0.0,0.0,4
129048,1,1,0.5,0.48346181027226126,0.0,6,0,22.0,0,2.0,7.0,0.0,0.0,4
129050,1,0,0.0,2.5299997002414423,0.0,6,0,25.0,0,2.0,10.0,0.0,0.0,4
129051,0,0,0.0,2.897626462324218,24281.16,8,0,26.0,0,2.0,16.0,0.0,0.0,4
129053,0,1,0.5,0.23273415326395458,0.0,2,0,21.0,0,2.0,4.0,0.0,0.0,4
129054,0,0,0.0,5.956099190842134,16187.44,18,0,41.0,0,2.0,40.0,0.0,0.0,4
129055,1,0,0.0,0.687335478210003,0.0,3,0,26.0,0,2.0,8.0,0.0,0.0,4
129056,1,1,0.5,0.9973570039395602,4046.86,1,0,0.0,0,2.0,4.0,0.0,0.0,4
129057,1,1,0.5,1.7404168298307445,1200.0,1,0,0.0,0,2.0,4.0,0.0,0.0,4
129059,2,2,1.0,0.05255192129824266,4046.86,4,0,26.0,0,2.0,7.0,700.0,0.0,4
129060,0,0,0.0,1.4904824887922705,5046.860000000001,5,0,26.0,0,2.0,7.0,0.0,0.0,4
129064,1,1,0.5,0.025708829146466872,12140.58,6,0,41.0,0,2.0,14.0,0.0,0.0,4
129072,1,0,0.0,0.5006945728895578,0.0,7,0,42.0,0,2.0,19.0,0.0,0.0,4
129079,1,1,0.5,0.14465331194383885,12140.58,5,0,41.0,0,2.0,20.0,400.0,0.0,4
129137,0,0,0.0,0.4453152832205201,12140.58,3,0,26.0,0,2.0,14.0,0.0,0.0,4
129141,0,0,0.0,0.8372051006129659,16187.44,6,0,41.0,0,2.0,20.0,0.0,0.0,4
129142,1,0,0.0,0.41933605125218404,60000.0,4,0,26.0,0,2.0,20.0,0.0,0.0,4
129146,2,2,1.0,0.0441433794659767,0.0,1,0,13.0,0,1.0,7.0,0.0,0.0,4
129154,2,1,0.5,0.028335033435339455,10000.0,7,0,26.0,0,2.0,19.0,0.0,0.0,4
129168,0,0,0.0,0.07841399178357739,12140.58,6,0,31.0,0,1.0,21.0,0.0,0.0,4
129170,0,0,0.0,0.10609514554971747,16187.44,3,1,41.0,0,2.0,24.0,0.0,0.0,4
129176,0,0,0.0,1.192734580708801,0.0,3,0,41.0,0,2.0,19.0,0.0,0.0,4
129180,0,0,0.0,0.3693964437766091,0.0,4,0,26.0,0,1.0,25.0,0.0,0.0,4
129182,0,0,0.0,0.32091658598024053,0.0,3,0,41.0,0,1.0,26.0,1000.0,0.0,4
130021,0,0,0.0,1.9125594147154168,0.0,4,0,42.0,0,2.0,33.0,0.0,0.0,5
130025,1,0,0.0,0.5516030633994545,20000.0,7,0,43.0,0,2.0,26.0,0.0,0.0,5
130027,0,0,0.0,2.013972748520009,0.0,5,0,41.0,0,2.0,21.0,0.0,0.0,5
130032,1,0,0.0,0.8467291526768209,0.0,5,0,34.0,0,2.0,11.0,0.0,0.0,5
130035,0,0,0.0,0.4702784048156509,0.0,3,0,34.0,0,2.0,21.0,0.0,0.0,5
130038,0,0,0.0,0.31736586844177456,16187.44,4,0,26.0,0,0.0,24.0,1000.0,0.0,5
130039,1,0,0.0,0.11857171895114844,0.0,3,0,26.0,0,1.0,10.0,0.0,0.0,5
130051,1,1,0.5,0.05070539231520919,0.0,4,0,25.0,0,2.0,7.0,4000.0,0.0,5
130052,0,0,0.0,0.530717955249862,4046.86,5,0,34.0,0,2.0,8.0,2000.0,0.0,5
139002,1,0,0.0,0.11462565047095039,0.0,4,0,43.0,1,2.0,25.0,0.0,0.0,5
139013,1,1,0.5,1.293518819681487,20000.0,7,0,26.0,0,1.0,10.0,0.0,0.0,5
139015,0,0,0.0,0.32690514266386206,12140.580000000002,8,0,26.0,0,2.0,32.0,0.0,0.0,5
139020,0,0,0.0,0.2938756318326084,430.0,6,0,26.0,0,2.0,19.0,0.0,0.0,5
139022,0,0,0.0,0.9250914235739586,0.0,2,0,26.0,1,2.0,16.0,0.0,0.0,5
139024,0,0,0.0,0.267203444892336,0.0,5,0,26.0,0,2.0,11.0,0.0,0.0,5
139025,0,0,0.0,0.1992939300763011,400.0,4,0,41.0,0,0.0,10.0,600.0,0.0,5
139029,0,0,0.0,0.6978388131275702,10117.15,1,0,26.0,0,2.0,7.0,0.0,0.0,5
139030,0,0,0.0,0.524402181513075,450.0,4,0,26.0,0,2.0,20.0,0.0,0.0,5
139031,1,0,0.0,0.3806813022080618,8093.72,6,0,26.0,0,2.0,16.0,600.0,0.0,5
139033,1,0,0.0,0.3993803626700127,4046.86,3,0,25.0,0,2.0,8.0,0.0,0.0,5
139034,1,1,0.5,0.6825184710702729,0.0,5,0,24.0,0,2.0,16.0,600.0,0.0,5
139036,0,0,0.0,0.26512071900458,0.0,6,0,34.0,0,1.0,19.0,300.0,0.0,5
139037,0,0,0.0,1.557097387282178,16187.44,6,0,26.0,0,2.0,13.0,1000.0,0.0,5
139038,0,0,0.0,0.3049660625185085,20000.0,4,0,26.0,0,2.0,8.0,400.0,0.0,5
139039,1,0,0.0,0.736626731670888,0.0,2,0,42.0,0,2.0,26.0,0.0,0.0,5
139042,0,0,0.0,0.23012605794062746,4046.86,1,0,26.0,0,2.0,18.0,500.0,0.0,5
139043,0,0,0.0,0.4133256179217988,0.0,6,0,16.0,0,2.0,17.0,0.0,0.0,5
139044,0,0,0.0,0.5685808889929429,0.0,6,0,26.0,0,1.0,10.0,800.0,0.0,5
139046,1,1,0.5,1.9751427996106543,480.0,8,0,16.0,0,2.0,11.0,0.0,0.0,5
139047,1,1,0.5,0.01973328972954354,16187.44,6,0,26.0,0,2.0,16.0,600.0,0.0,5
139048,1,1,0.5,2.7661286588778737,420.0,1,0,26.0,0,2.0,5.0,300.0,0.0,5
139049,0,0,0.0,0.12251243464784638,0.0,2,0,26.0,0,0.0,16.0,1000.0,0.0,5
139054,0,0,0.0,0.07904201082875548,0.0,3,0,42.0,0,2.0,15.0,0.0,0.0,5
139055,0,0,0.0,0.12584952670200028,0.0,4,0,41.0,0,2.0,12.0,1800.0,0.0,5
139058,1,0,0.0,0.5576002387171715,0.0,7,0,41.0,0,2.0,14.0,1000.0,0.0,5
139062,0,0,0.0,0.08897512140798826,0.0,5,0,42.0,0,0.0,10.0,1200.0,0.0,5
139068,0,0,0.0,0.49761259463276686,0.0,5,0,26.0,0,2.0,16.0,650.0,0.0,5
139071,1,0,0.0,3.2694997679744757,4046.86,6,0,25.0,0,2.0,26.0,1000.0,0.0,5
139072,0,0,0.0,1.0930557830616163,10117.15,5,0,42.0,0,2.0,12.0,0.0,0.0,5
139075,1,1,0.5,0.11076650420912716,0.0,4,0,26.0,0,2.0,21.0,0.0,0.0,5
139078,1,1,0.5,0.007523322299127295,0.0,4,0,31.0,1,2.0,10.0,0.0,0.0,5
139079,1,0,0.0,0.46528941001302815,0.0,2,0,41.0,0,2.0,11.0,0.0,0.0,5
139080,1,1,0.5,1.6375988362245066,410.0,5,0,34.0,0,2.0,5.0,0.0,0.0,5
139082,1,1,0.5,0.14557524056308505,400.0,1,0,16.0,0,2.0,1.0,0.0,0.0,5
139084,1,1,0.5,0.9646077107134654,15000.0,7,0,35.0,1,2.0,31.0,0.0,0.0,5
139086,0,0,0.0,0.24662361020220275,0.0,7,0,26.0,0,2.0,17.0,0.0,0.0,5
139089,0,0,0.0,0.25839265154859736,20234.300000000003,2,0,41.0,0,0.0,22.0,2000.0,0.0,5
139095,0,0,0.0,0.10243344161487987,8093.72,5,0,26.0,1,2.0,8.0,0.0,0.0,5
139098,0,0,0.0,0.6622391512622723,25000.0,6,0,41.0,0,2.0,6.0,1000.0,0.0,5
139099,0,0,0.0,0.06268282490597576,0.0,4,0,26.0,0,0.0,14.0,2500.0,0.0,5
139102,1,1,0.5,3.5665569847160246,420.0,5,0,41.0,0,2.0,18.0,0.0,0.0,5
139103,1,1,0.5,0.04355145598203704,0.0,2,0,25.0,0,2.0,17.0,0.0,0.0,5
139104,1,0,0.0,4.554534317410902,24046.86,5,0,41.0,0,2.0,11.0,0.0,0.0,5
139106,0,0,0.0,0.20014345947269896,0.0,6,0,26.0,0,2.0,11.0,0.0,0.0,5
139107,1,0,0.0,0.11963439728190649,0.0,2,0,41.0,0,2.0,37.0,800.0,0.0,5
139111,1,0,0.0,1.8449825148336305,14164.01,7,0,26.0,0,2.0,34.0,4000.0,0.0,5
139112,0,0,0.0,0.5995556215630847,12140.58,9,0,41.0,0,2.0,7.0,1000.0,0.0,5
139113,1,1,0.5,18.504818220652908,420.0,2,0,26.0,0,2.0,12.0,0.0,0.0,5
139114,0,0,0.0,0.45906656465187456,410.0,2,0,23.0,0,0.0,7.0,0.0,0.0,5
139115,2,2,1.0,0.039108344157280366,0.0,5,0,22.0,0,2.0,17.0,500.0,0.0,5
139119,1,0,0.0,0.06876790830945559,0.0,7,0,41.0,0,2.0,29.0,0.0,0.0,5
139120,1,0,0.0,0.7475002645729041,430.0,4,0,26.0,0,2.0,16.0,0.0,0.0,5
139121,0,0,0.0,2.855587315480874,4046.86,7,0,42.0,0,1.0,12.0,0.0,0.0,5
139123,1,1,0.5,0.02196547028071871,0.0,7,0,33.0,0,2.0,17.0,0.0,0.0,5
139124,0,0,0.0,0.5720496539099594,6070.29,7,0,26.0,0,2.0,20.0,0.0,0.0,5
139125,0,0,0.0,3.084413638266764,14046.86,5,0,26.0,0,2.0,5.0,0.0,0.0,5
139130,0,0,0.0,0.4837929366231253,460.0,1,0,26.0,0,2.0,3.0,0.0,0.0,5
139144,0,0,0.0,1.322468083736096,0.0,4,0,34.0,0,2.0,12.0,0.0,0.0,5
139150,0,0,0.0,0.4707788261597368,4046.86,2,0,16.0,0,2.0,12.0,0.0,0.0,5
139153,1,1,0.5,0.4046714182128884,400.0,1,0,16.0,0,2.0,0.0,2500.0,0.0,5
139156,1,1,0.5,0.2744802916370409,0.0,4,0,43.0,0,2.0,35.0,0.0,0.0,5
140001,1,1,0.5,0.1517128379403465,12140.58,1,0,14.0,0,2.0,4.0,0.0,0.0,3
140003,1,1,0.5,0.3517046950723673,0.0,2,0,3.0,0,2.0,4.0,0.0,0.0,3
140004,0,0,0.0,0.08149440748291496,12140.58,3,0,25.0,0,2.0,14.0,0.0,0.0,3
140006,1,1,0.5,0.3704655570781498,0.0,4,0,23.0,0,2.0,9.0,0.0,0.0,3
140007,0,0,0.0,0.6295411809454312,16187.44,4,0,24.0,0,2.0,5.0,0.0,0.0,3
140009,1,0,0.0,0.2490035172218614,12140.58,5,0,26.0,0,1.0,16.0,0.0,0.0,3
140010,1,1,0.5,1.5610723815399505,8093.72,1,0,34.0,0,2.0,17.0,0.0,0.0,3
140021,1,0,0.0,0.20687338826149165,4046.86,4,0,43.0,0,2.0,7.0,0.0,0.0,3
140022,2,2,1.0,0.024162358375637124,0.0,1,0,23.0,0,2.0,6.0,0.0,0.0,3
140025,2,2,1.0,0.02898384754738438,8093.72,7,0,23.0,0,2.0,16.0,0.0,0.0,3
140026,1,1,0.5,0.5373769777458243,12140.58,4,0,26.0,0,2.0,6.0,0.0,0.0,3
140027,1,0,0.0,0.49709144593550786,12140.58,3,0,42.0,0,2.0,20.0,0.0,0.0,3
140030,1,0,0.0,0.1491689041635187,16187.44,11,0,41.0,0,2.0,14.0,0.0,0.0,3
140062,0,1,0.5,0.06174271953615696,8093.72,2,0,16.0,0,2.0,6.0,0.0,0.0,3
140066,0,0,0.0,0.10715854235828294,16187.44,1,0,0.0,0,1.0,3.0,0.0,0.0,3
